provincia,partido,localidad,población,adsl,cablemódem,dial_up,fibra_óptica,satelital,wireless,telefonía_fija,3g,4g,link,latitud,longitud
RIO NEGRO,Ñorquincó,Río Chico (Est. Cerro Mesa),282,--,--,--,--,SI,--,SI,--,--,62056050,-41,-70
RIO NEGRO,Pichi Mahuida,Barrio Esperanza,67,--,--,--,SI,--,--,--,--,--,62063005,-39,-63
RIO NEGRO,Pichi Mahuida,Colonia Juliá y Echarren,936,--,SI,--,SI,SI,SI,--,SI,SI,62063010,-39,-64
RIO NEGRO,Pichi Mahuida,Juventud Unida,63,--,--,--,SI,--,--,--,--,--,62063013,-39,-64
RIO NEGRO,Pichi Mahuida,Pichi Mahuida,46,--,--,--,--,--,--,--,--,--,62063017,-38,-64
RIO NEGRO,Pichi Mahuida,Río Colorado,11733,SI,SI,SI,SI,SI,SI,SI,SI,SI,62063020,-38,-64
RIO NEGRO,Pichi Mahuida,Salto Andersen,16,--,--,--,--,SI,--,--,--,--,62063060,-38,-64
RIO NEGRO,Pilcaniyeu,Cañadón Chileno,44,--,--,--,--,--,--,--,--,--,62070005,-40,-70
RIO NEGRO,Pilcaniyeu,Comallo,1497,--,--,--,SI,SI,SI,--,--,SI,62070010,-41,-70
RIO NEGRO,Pilcaniyeu,Dina Huapi,3469,SI,--,SI,SI,SI,SI,SI,SI,SI,62070020,-41,-71
BUENOS AIRES,Esteban Echeverría,Monte Grande,135893,SI,SI,SI,SI,SI,SI,SI,SI,SI,6260010,-34,-58
BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,14,SI,--,--,--,--,SI,SI,--,--,6260010,-34,-58
BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,243,--,--,--,--,--,SI,--,SI,SI,6266010,-34,-59
BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor (Est. Capilla),9244,SI,--,SI,SI,--,--,SI,SI,SI,6266020,-34,-59
BUENOS AIRES,Exaltación de la Cruz,Diego Gaynor,236,--,--,--,--,--,--,--,--,--,6266030,-34,-59
BUENOS AIRES,Exaltación de la Cruz,El Remanso,0,SI,--,--,SI,--,SI,SI,SI,SI,6266030,-34,-59
BUENOS AIRES,Exaltación de la Cruz,Los Cardales,7174,SI,SI,SI,SI,SI,SI,SI,SI,SI,6266040,-34,-58
BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,1207,--,--,--,--,--,SI,--,--,--,6266050,-34,-59
BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,8008,SI,--,--,SI,--,SI,SI,SI,SI,6266060,-34,-59
JUJUY,San Pedro,Sauzal,416,--,--,--,--,--,--,--,--,--,38063190,-24,-64
JUJUY,SANTA BARBARA,El Fuerte,512,--,--,--,--,SI,--,--,--,SI,38070010,-24,-64
JUJUY,SANTA BARBARA,El Piquete,2521,SI,--,--,--,--,SI,SI,SI,SI,38070020,-24,-64
JUJUY,SANTA BARBARA,El Talar,2901,--,--,--,--,SI,SI,SI,--,--,38070030,-23,-64
JUJUY,SANTA BARBARA,Palma Sola,3791,--,--,--,--,SI,SI,SI,--,SI,38070040,-23,-64
JUJUY,SANTA BARBARA,Puente Lavayén,213,--,--,--,--,--,--,--,--,--,38070050,-24,-64
JUJUY,SANTA BARBARA,Santa Clara,4298,SI,--,--,SI,SI,SI,SI,SI,SI,38070060,-24,-64
JUJUY,SANTA BARBARA,Vinalito,757,--,--,--,--,--,SI,--,--,--,38070070,-23,-64
JUJUY,Santa Catalina,Casira,176,--,--,--,SI,--,--,--,--,--,38077010,-21,-65
JUJUY,Santa Catalina,Ciénega,278,--,--,--,SI,--,--,--,--,--,38077020,-22,-66
JUJUY,Santa Catalina,Cieneguillas,286,--,--,--,SI,--,--,--,--,--,38077030,-22,-65
JUJUY,Santa Catalina,Cusi Cusi,243,--,--,--,SI,--,--,--,--,--,38077040,-22,-66
JUJUY,Santa Catalina,El Angosto,25,--,--,--,--,--,--,--,--,--,38077045,-21,-66
JUJUY,Santa Catalina,La Ciénega,95,--,--,--,--,--,--,--,--,--,38077050,-21,-66
JUJUY,Santa Catalina,Misarrumi,36,--,--,--,--,SI,--,--,--,--,38077060,-22,-66
JUJUY,Santa Catalina,Oratorio,96,--,--,--,SI,--,--,--,--,--,38077070,-22,-66
JUJUY,Santa Catalina,Paicone,64,--,--,--,SI,--,--,--,--,--,38077080,-22,-66
JUJUY,Santa Catalina,San Juan de Oros,27,--,--,--,--,--,--,--,--,--,38077090,-22,-66
JUJUY,Santa Catalina,Santa Catalina,305,--,--,--,SI,SI,--,--,--,--,38077100,-21,-66
JUJUY,Santa Catalina,Yoscaba,34,--,--,--,--,--,--,--,--,--,38077110,-22,-65
JUJUY,Susques,Catua,427,--,--,--,SI,SI,--,--,--,--,38084010,-23,-67
JUJUY,Susques,Coranzuli,333,--,--,--,SI,--,--,--,--,--,38084020,-23,-66
JUJUY,Susques,El Toro,121,--,--,--,SI,--,--,--,--,--,38084030,-23,-66
JUJUY,Susques,Huáncar,133,--,--,--,SI,--,--,--,--,--,38084040,-23,-66
JUJUY,Susques,Jama,67,--,--,--,SI,--,--,--,--,--,38084045,-23,-67
BUENOS AIRES,Rivadavia,América,11685,SI,SI,--,SI,SI,SI,SI,SI,SI,6679010,-35,-62
BUENOS AIRES,Rivadavia,Fortín Olavarría,1086,SI,--,--,SI,--,--,--,SI,SI,6679020,-35,-63
BUENOS AIRES,Rivadavia,González Moreno,1610,--,--,--,--,--,SI,--,SI,SI,6679030,-35,-63
BUENOS AIRES,Rivadavia,Mira Pampa,40,--,--,--,--,--,--,--,--,--,6679040,-35,-63
BUENOS AIRES,Rivadavia,Roosevelt,239,--,--,--,--,--,--,SI,--,SI,6679050,-35,-63
BUENOS AIRES,Rivadavia,San Mauricio,18,--,--,--,--,--,--,--,--,--,6679060,-35,-63
BUENOS AIRES,Rivadavia,Sansinena,522,--,--,--,SI,--,SI,SI,--,--,6679070,-35,-63
BUENOS AIRES,Rivadavia,Sundblad,63,--,--,--,--,--,--,--,--,--,6679080,-35,-63
BUENOS AIRES,Rojas,Barrio Las Margaritas,0,--,--,--,--,--,--,--,--,--,6686080,-34,-60
BUENOS AIRES,Rojas,La Beba,37,--,--,--,--,--,--,--,--,--,6686010,-34,-61
BUENOS AIRES,Rojas,Las Carabelas,1107,--,--,--,SI,SI,SI,SI,SI,SI,6686020,-34,-60
BUENOS AIRES,Rojas,Los Indios,66,--,--,--,--,--,--,--,--,--,6686030,-34,-60
BUENOS AIRES,Rojas,Rafael Obligado,901,--,--,--,--,--,SI,--,--,SI,6686040,-34,-60
BUENOS AIRES,Rojas,Roberto Cano,23,--,--,--,--,--,--,--,--,--,6686050,-34,-60
BUENOS AIRES,Rojas,Rojas,19766,SI,SI,SI,SI,--,SI,SI,SI,SI,6686060,-34,-60
BUENOS AIRES,Rojas,Sol de Mayo,20,--,--,--,--,--,--,--,--,--,6686070,-34,-60
CABA,COMUNA 08,VILLA RIACHUELO,14084,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34,-58
CORDOBA,Río Cuarto,Vicuña Mackenna,10021,SI,SI,--,SI,SI,--,SI,SI,SI,14098290,-33,-64
CORDOBA,Río Cuarto,Villa El Chacay,81,--,--,--,--,--,--,SI,--,SI,14098300,-32,-64
CORDOBA,Río Cuarto,Villa Santa Eugenia,126,--,--,--,--,--,--,--,--,--,14098310,-32,-64
CORDOBA,Río Cuarto,Washington,608,--,--,--,--,--,SI,SI,SI,SI,14098320,-33,-64
CORDOBA,Río Primero,Atahona,88,--,--,--,--,--,--,SI,--,--,14105010,-30,-63
CORDOBA,Río Primero,Cañada de Machado,178,--,--,--,--,--,SI,--,--,--,14105020,-31,-63
CORDOBA,Río Primero,Capilla de los Remedios,797,--,--,--,--,--,--,SI,SI,SI,14105030,-31,-63
CORDOBA,Río Primero,Chalacea,179,--,--,--,--,--,--,SI,--,--,14105040,-30,-63
CORDOBA,Río Primero,Colonia Las Cuatro Esquinas,107,--,--,--,--,--,--,--,--,--,14105050,-31,-63
CORDOBA,Río Primero,Diego de Rojas,509,--,--,--,SI,--,--,SI,--,--,14105060,-31,-63
CORDOBA,Río Primero,El Alcalde (Est. Tala Norte),79,--,--,--,--,--,--,--,--,--,14105070,-31,-63
CORDOBA,Río Primero,El Crispín,212,--,--,--,--,--,--,--,--,--,14105080,-31,-63
CORDOBA,Río Primero,Esquina,184,--,--,--,SI,SI,--,SI,--,--,14105090,-31,-63
CORDOBA,Río Primero,Kilómetro 658,365,--,--,--,--,--,--,SI,--,--,14105100,-31,-63
CORDOBA,Río Primero,La Para,3404,--,SI,--,SI,SI,SI,SI,SI,SI,14105110,-30,-63
CORDOBA,Río Primero,La Posta,234,--,--,--,--,--,--,SI,--,--,14105120,-30,-63
CORDOBA,Río Primero,La Puerta,2185,--,--,--,SI,--,SI,SI,SI,SI,14105130,-30,-63
CORDOBA,Río Primero,La Quinta,150,--,--,--,--,--,SI,--,--,--,14105140,-31,-63
CORDOBA,Río Primero,Las Gramillas,109,--,--,--,--,--,--,SI,--,--,14105150,-31,-63
CORDOBA,Río Primero,Las Saladas,134,--,--,--,--,--,--,SI,--,--,14105160,-30,-63
CORDOBA,Río Primero,Maquinista Gallini,69,--,--,--,--,--,--,--,--,--,14105170,-30,-63
CORDOBA,Río Primero,Monte del Rosario,114,--,--,--,--,--,--,--,--,--,14105180,-30,-63
CORDOBA,Río Primero,Montecristo,9254,SI,--,--,SI,SI,SI,SI,SI,SI,14105190,-31,-63
CORDOBA,Río Primero,Obispo Trejo,2420,--,--,--,--,--,--,--,SI,SI,14105200,-30,-63
CORDOBA,Río Primero,Piquillín,1347,SI,--,--,--,--,--,SI,SI,SI,14105210,-31,-63
CORDOBA,Río Primero,Plaza de Mercedes,67,--,--,--,--,--,--,--,--,--,14105220,-30,-63
CORDOBA,Río Primero,Pueblo Comechingones,287,--,--,--,--,--,--,SI,--,--,14105230,-31,-63
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),1358,--,--,--,--,SI,SI,SI,--,SI,82077030,-28,-61
SANTA FE,9 de Julio,Independencia,0,--,--,--,--,--,--,--,--,--,82077020,-29,-61
SANTA FE,9 de Julio,Logroño,630,SI,--,--,--,--,SI,SI,SI,SI,82077040,-29,-61
SANTA FE,9 de Julio,Montefiore,146,--,--,--,--,SI,SI,SI,--,--,82077050,-29,-61
SANTA FE,9 de Julio,Pozo Borrado,980,--,--,--,--,--,SI,SI,--,SI,82077060,-28,-61
SANTA FE,9 de Julio,San Bernardo,228,--,--,--,--,--,SI,SI,--,--,82077065,-28,-61
SANTA FE,9 de Julio,Santa Margarita,993,--,--,--,--,SI,SI,SI,--,--,82077070,-28,-61
SANTA FE,9 de Julio,Tostado,14582,SI,SI,--,--,SI,SI,SI,SI,SI,82077080,-29,-61
SANTA FE,9 de Julio,Villa Minetti,4876,--,--,--,--,SI,SI,SI,SI,SI,82077090,-28,-61
SANTA FE,Belgrano,Armstrong,11181,SI,--,--,SI,--,SI,SI,SI,SI,82007010,-32,-61
SANTA FE,Belgrano,Bouquet,1230,SI,--,--,SI,--,SI,SI,--,SI,82007020,-32,-61
LA PAMPA,Rancul,Pichi Huinca,228,--,--,--,SI,--,--,SI,--,--,42126050,-35,-64
LA PAMPA,Rancul,Quetrequén,392,--,--,--,SI,SI,SI,SI,--,SI,42126060,-35,-64
LA PAMPA,Rancul,Rancul,3322,--,--,--,SI,SI,SI,SI,SI,SI,42126070,-35,-64
LA PAMPA,Realicó,Adolfo Van Praet,279,--,SI,--,--,SI,SI,SI,--,--,42133010,-35,-64
LA PAMPA,Realicó,Alta Italia,1350,--,--,--,--,SI,SI,SI,--,--,42133020,-35,-64
LA PAMPA,Realicó,Damián Maisonave (Est. Simson),300,--,--,--,SI,--,SI,SI,--,--,42133030,-35,-64
LA PAMPA,Realicó,Embajador Martini,1336,SI,--,--,SI,SI,SI,SI,SI,SI,42133040,-35,-64
LA PAMPA,Realicó,Falucho,177,--,--,--,--,SI,SI,SI,--,--,42133050,-35,-64
LA PAMPA,Realicó,Ingeniero Luiggi,4659,--,--,--,SI,SI,SI,SI,SI,SI,42133060,-35,-64
LA PAMPA,Realicó,Ojeda,70,--,--,--,--,--,SI,--,--,--,42133070,-35,-64
LA PAMPA,Realicó,Realicó,7343,SI,--,SI,SI,SI,SI,SI,SI,SI,42133080,-35,-64
LA PAMPA,Toay,Cachirulo,40,--,--,--,--,--,--,--,SI,SI,42140005,-36,-64
BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,5651,SI,--,SI,SI,SI,--,SI,SI,SI,6270010,-34,-58
BUENOS AIRES,Ezeiza,Canning,3444,SI,SI,SI,SI,--,SI,SI,SI,SI,6270010,-34,-58
BUENOS AIRES,Ezeiza,Carlos Spegazzini,25990,SI,SI,SI,SI,SI,SI,SI,SI,SI,6270010,-34,-58
BUENOS AIRES,Ezeiza,José Maria Ezeiza,56219,SI,SI,SI,SI,SI,SI,SI,SI,SI,6270010,-34,-58
BUENOS AIRES,Ezeiza,La Unión,33227,SI,SI,--,SI,SI,--,SI,SI,SI,6270010,-34,-58
BUENOS AIRES,Ezeiza,Tristán Suarez,37944,SI,SI,SI,SI,--,SI,SI,SI,SI,6270010,-34,-58
BUENOS AIRES,Florencio Varela,Bosques,64077,SI,SI,SI,SI,--,SI,SI,SI,SI,6274010,-34,-58
BUENOS AIRES,Saladillo,Saladillo,26763,SI,SI,--,SI,SI,SI,SI,SI,SI,6707060,-35,-59
BUENOS AIRES,Salliqueló,Quenumá,653,--,--,--,--,--,--,--,--,--,6721010,-36,-63
BUENOS AIRES,Salliqueló,Salliqueló,7617,SI,--,SI,--,SI,--,SI,SI,SI,6721020,-36,-62
BUENOS AIRES,Salto,Arroyo Dulce,1715,SI,--,--,SI,--,SI,SI,SI,SI,6714010,-34,-60
BUENOS AIRES,Salto,Berdier,177,--,--,--,--,--,--,--,--,--,6714020,-34,-60
BUENOS AIRES,Salto,Gahan,648,--,--,--,--,--,SI,SI,SI,--,6714030,-34,-60
BUENOS AIRES,Salto,Inés Indart,911,--,--,--,SI,--,SI,SI,--,--,6714040,-34,-60
BUENOS AIRES,Salto,La Invencible,77,--,--,--,--,--,SI,--,SI,SI,6714050,-34,-60
BUENOS AIRES,Salto,Salto,27466,SI,SI,SI,SI,--,SI,SI,SI,SI,6714060,-34,-60
BUENOS AIRES,San Andrés de Giles,Azcuénaga,312,--,--,--,SI,--,SI,SI,--,--,6728010,-34,-59
BUENOS AIRES,San Andrés de Giles,Cucullú,551,--,--,--,--,--,SI,SI,--,SI,6728020,-34,-59
BUENOS AIRES,San Andrés de Giles,Franklin,87,--,--,--,--,--,--,--,--,--,6728030,-34,-59
JUJUY,Susques,Mina Providencia,30,--,--,--,SI,--,--,--,--,--,38084050,-23,-66
CABA,COMUNA 08,VILLA SOLDATI,46779,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34,-58
CORDOBA,Río Primero,Río Primero,7044,SI,--,--,SI,--,SI,SI,SI,SI,14105240,-31,-63
CORDOBA,Río Primero,Sagrada Familia,84,--,--,--,--,--,--,--,--,--,14105250,-31,-63
CORDOBA,Río Primero,Santa Rosa de Río Primero,7761,SI,--,--,SI,--,SI,SI,SI,SI,14105260,-31,-63
CORDOBA,Río Primero,Villa Fontana,938,--,--,--,SI,--,SI,SI,--,--,14105270,-30,-63
CORDOBA,Río Seco,Cerro Colorado,225,--,--,--,--,--,SI,--,SI,--,14112010,-30,-63
CORDOBA,Río Seco,Chañar Viejo,150,--,--,--,--,--,--,--,--,--,14112020,-30,-63
CORDOBA,Río Seco,Eufrasio Loza,166,--,--,--,--,--,--,--,--,--,14112030,-29,-63
CORDOBA,Río Seco,Gütemberg,542,--,--,--,--,--,--,--,--,--,14112040,-29,-63
CORDOBA,Río Seco,La Rinconada,106,--,--,--,--,--,--,--,--,--,14112050,-30,-62
CORDOBA,Río Seco,Los Hoyos,194,--,--,--,--,--,--,--,--,--,14112060,-29,-63
CORDOBA,Río Seco,Puesto de Castro,166,--,--,--,--,--,--,--,--,--,14112070,-30,-63
CORDOBA,Río Seco,Rayo Cortado,675,--,--,--,--,--,SI,--,--,--,14112080,-30,-63
CORDOBA,Río Seco,San Pedro de Gütemberg,124,--,--,--,--,--,--,--,--,--,14112090,-29,-63
CORDOBA,Río Seco,Santa Elena,219,--,--,--,--,--,--,--,--,--,14112100,-30,-63
CORDOBA,Río Seco,Sebastián Elcano,2481,--,--,--,SI,--,--,SI,SI,SI,14112110,-30,-63
CORDOBA,Río Seco,Villa Candelaria,246,--,--,--,--,--,--,--,--,--,14112120,-29,-63
CORDOBA,Río Seco,Villa de María,4648,--,SI,--,--,--,SI,SI,SI,SI,14112130,-29,-63
CORDOBA,Río Segundo,Calchín,2435,--,SI,--,--,--,--,SI,SI,SI,14119010,-31,-63
CORDOBA,Río Segundo,Calchín Oeste,759,--,--,--,--,--,--,SI,SI,SI,14119020,-31,-63
CORDOBA,Río Segundo,Capilla del Carmen,328,--,SI,--,--,--,SI,SI,--,SI,14119030,-31,-63
CORDOBA,Río Segundo,Carrilobo,1763,--,SI,--,SI,SI,SI,SI,SI,SI,14119040,-31,-63
CORDOBA,Río Segundo,Colazo,1598,--,--,--,SI,SI,--,SI,SI,SI,14119050,-31,-63
CORDOBA,Río Segundo,Colonia Videla,78,--,--,--,--,--,--,--,--,--,14119060,-31,-63
CORDOBA,Río Segundo,Costasacate,1480,SI,--,--,SI,--,SI,SI,SI,SI,14119070,-31,-63
JUJUY,Susques,Olacapato,45,--,--,--,SI,--,SI,--,--,--,38084055,-24,-66
JUJUY,Susques,Olaroz Chico,226,--,--,--,SI,--,SI,SI,--,--,38084060,-23,-66
JUJUY,Susques,Pastos Chicos,104,--,--,--,SI,--,--,--,--,--,38084070,-23,-66
JUJUY,Susques,Puesto Sey,94,--,--,--,SI,--,--,--,--,--,38084080,-23,-66
JUJUY,Susques,San Juan de Quillaqués,72,--,--,--,SI,SI,--,--,--,--,38084090,-23,-66
JUJUY,Susques,Susques,1611,--,--,--,SI,SI,SI,SI,--,SI,38084100,-23,-66
JUJUY,Tilcara,Colonia San José,274,--,--,--,--,--,--,--,--,--,38094010,-23,-65
JUJUY,Tilcara,Huacalera,712,--,--,--,SI,--,--,--,--,--,38094020,-23,-65
JUJUY,Tilcara,Juella,200,--,--,--,--,--,--,--,--,--,38094030,-23,-65
JUJUY,Tilcara,Maimará,3353,--,--,--,SI,SI,SI,SI,--,SI,38094040,-23,-65
JUJUY,Tilcara,Tilcara,4691,--,--,--,SI,SI,SI,SI,SI,SI,38094050,-23,-65
JUJUY,Tilcara,Yacoraite,0,--,--,--,--,--,--,--,--,--,38094040,-23,-65
JUJUY,Tumbaya,Bárcena,139,--,--,--,--,--,SI,--,--,--,38098010,-23,-65
JUJUY,Tumbaya,El Moreno,154,--,--,--,--,--,--,--,--,--,38098020,-23,-65
JUJUY,Tumbaya,Puerta de Colorados,28,--,--,--,--,--,--,--,--,--,38098025,-23,-65
JUJUY,Tumbaya,Purmamarca,891,SI,--,--,--,--,SI,SI,--,SI,38098030,-23,-65
JUJUY,Tumbaya,Tumbaya,428,--,--,--,--,--,SI,--,--,SI,38098040,-23,-65
JUJUY,Tumbaya,Volcán,1121,--,--,--,--,--,SI,SI,--,SI,38098050,-23,-65
JUJUY,Valle Grande,Caspalá,225,--,--,--,--,--,--,--,--,--,38105010,-23,-65
JUJUY,Valle Grande,Pampichuela,130,--,--,--,--,--,--,--,--,--,38105020,-23,-65
JUJUY,Valle Grande,San Francisco,504,--,--,--,--,--,--,--,--,--,38105030,-23,-64
LA PAMPA,Conhelo,Mauricio Mayer,291,--,--,--,--,SI,SI,SI,--,--,42035030,-36,-64
LA PAMPA,Conhelo,Monte Nievas,470,--,--,--,--,SI,SI,SI,--,--,42035040,-35,-64
LA PAMPA,Conhelo,Rucanelo,219,--,--,--,SI,--,SI,--,--,SI,42035050,-36,-64
LA PAMPA,Conhelo,Winifreda,2222,--,SI,SI,SI,--,SI,SI,SI,SI,42035060,-36,-64
LA PAMPA,Curacó,Gobernador Duval,413,--,--,--,--,SI,SI,--,--,--,42042010,-38,-66
LA PAMPA,Curacó,Puelches,420,--,--,--,--,SI,SI,SI,--,SI,42042020,-38,-65
LA PAMPA,Guatraché,Alpachiri,1759,SI,--,--,SI,SI,--,SI,--,SI,42070010,-37,-63
LA PAMPA,Guatraché,General Manuel J. Campos,935,--,--,--,SI,SI,--,SI,--,SI,42070020,-37,-63
LA PAMPA,Guatraché,Guatraché,3697,--,SI,--,SI,SI,SI,SI,SI,SI,42070030,-37,-63
LA PAMPA,Guatraché,Perú,39,--,--,--,SI,--,SI,--,--,--,42070040,-37,-64
LA PAMPA,Guatraché,Santa Teresa,466,--,--,--,SI,--,--,SI,--,--,42070050,-37,-63
LA PAMPA,Hucal,Abramo,312,--,--,--,SI,--,SI,--,--,--,42077010,-37,-63
LA PAMPA,Hucal,Bernasconi,1577,SI,--,--,SI,SI,SI,SI,SI,SI,42077020,-37,-63
LA PAMPA,Hucal,General San Martín (Est. Villa Alba),2576,--,--,--,SI,--,SI,SI,SI,SI,42077030,-37,-63
RIO NEGRO,Bariloche,Villa Campanario,0,--,--,--,--,--,--,--,SI,SI,62021030,-41,-71
RIO NEGRO,Bariloche,Villa Catedral,88,SI,--,--,--,--,--,SI,SI,SI,62021080,-41,-71
RIO NEGRO,Bariloche,Villa Llao Llao,0,SI,--,--,--,--,--,SI,SI,SI,62021030,-41,-71
RIO NEGRO,Bariloche,Villa Los Coihues,1919,--,--,--,--,SI,--,--,SI,SI,62021100,-41,-71
RIO NEGRO,Bariloche,Villa Mascardi,59,--,--,--,SI,--,--,--,SI,SI,62021110,-41,-71
RIO NEGRO,Conesa,Barrio Colonia Conesa,129,--,--,--,--,--,--,--,--,--,62028010,-40,-64
RIO NEGRO,Conesa,Barrio Planta Compresora de Gas,20,--,--,--,--,--,--,--,--,--,62028030,-40,-64
RIO NEGRO,Conesa,General Conesa,5484,SI,--,--,SI,SI,--,SI,SI,SI,62028020,-40,-64
RIO NEGRO,El Cuy,Aguada Guzmán,110,--,--,--,--,SI,--,--,--,--,62035010,-39,-68
RIO NEGRO,El Cuy,Cerro Policía,252,--,--,--,SI,--,--,SI,SI,SI,62035020,-39,-68
RIO NEGRO,El Cuy,El Cuy,498,SI,--,SI,SI,SI,--,SI,--,--,62035030,-39,-68
RIO NEGRO,El Cuy,Las Perlas,2182,--,--,--,SI,SI,SI,--,SI,SI,62035040,-38,-68
RIO NEGRO,El Cuy,Mencué,311,--,--,--,--,SI,--,SI,--,--,62035050,-40,-69
RIO NEGRO,El Cuy,Naupa Huen,170,--,--,--,SI,--,--,--,--,--,62035060,-39,-69
RIO NEGRO,El Cuy,Paso Córdova,48,--,--,--,--,--,--,--,--,--,62035070,-39,-67
RIO NEGRO,El Cuy,Valle Azul,726,--,--,--,--,SI,SI,SI,--,--,62035080,-39,-66
RIO NEGRO,General Roca,Allen,22859,SI,--,SI,SI,SI,SI,SI,SI,SI,62042010,-38,-67
CORDOBA,Río Segundo,Impira,163,--,--,--,--,--,--,--,SI,--,14119080,-31,-63
CORDOBA,Río Segundo,Laguna Larga,7437,SI,--,--,SI,--,SI,SI,SI,SI,14119090,-31,-63
CORDOBA,Río Segundo,Las Junturas,1748,SI,--,--,SI,SI,--,SI,SI,SI,14119100,-31,-63
CORDOBA,Río Segundo,Los Chañaritos,219,SI,--,--,SI,--,SI,SI,--,--,14119110,-31,-63
CORDOBA,Río Segundo,Luque,6253,SI,SI,--,SI,--,SI,SI,SI,SI,14119120,-31,-63
CORDOBA,Río Segundo,Manfredi,961,SI,--,--,SI,--,--,SI,SI,SI,14119130,-31,-63
CORDOBA,Río Segundo,Matorrales,972,--,--,--,--,--,--,SI,SI,SI,14119140,-31,-63
CORDOBA,Río Segundo,Oncativo,13180,SI,SI,--,SI,--,SI,SI,SI,SI,14119150,-31,-63
CORDOBA,Río Segundo,Pilar,14735,SI,--,--,SI,--,SI,SI,SI,SI,14119160,-31,-63
CORDOBA,Río Segundo,Pozo del Molle,5680,--,--,--,SI,--,--,SI,SI,SI,14119170,-32,-62
SAN LUIS,Libertador Grl. San Martín,Paso Grande,427,--,--,--,SI,--,SI,SI,--,--,74063050,-32,-65
SAN LUIS,Libertador Grl. San Martín,Planta De Sandia,0,--,--,--,--,--,--,--,--,--,74063020,-32,-65
SAN LUIS,Libertador Grl. San Martín,Potrerillo,40,--,--,--,--,--,SI,--,--,--,74063060,-32,-65
SAN LUIS,Libertador Grl. San Martín,Puerta Colorada,0,--,--,--,--,--,--,--,--,--,74063010,-32,-65
SAN LUIS,Libertador Grl. San Martín,Rincon Del Carmen,0,--,--,--,--,--,--,--,--,--,74063050,-32,-65
SAN LUIS,Libertador Grl. San Martín,San Fernando,0,--,--,--,--,--,--,--,--,--,74063020,-32,-65
SAN LUIS,Libertador Grl. San Martín,San Isidro,0,--,--,--,--,--,--,--,--,--,74063050,-32,-65
SAN LUIS,Libertador Grl. San Martín,San Martín,697,SI,--,SI,SI,--,SI,SI,--,--,74063070,-32,-65
SAN LUIS,Libertador Grl. San Martín,San Vicente,0,--,--,--,--,--,--,--,--,--,74063050,-32,-65
SAN LUIS,Libertador Grl. San Martín,Tala Verde,0,--,--,--,--,--,--,--,--,--,74063050,-32,-65
SAN LUIS,Libertador Grl. San Martín,Villa de Praga,181,--,--,--,SI,SI,SI,SI,--,--,74063080,-32,-65
SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,6405,SI,SI,SI,SI,SI,SI,SI,SI,SI,78007010,-49,-68
SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,4431,SI,--,SI,SI,SI,SI,SI,SI,SI,78007020,-50,-68
SANTA CRUZ,Deseado,Caleta Olivia,51733,--,--,--,SI,SI,SI,--,SI,SI,78014010,-46,-67
SANTA CRUZ,Deseado,Cañadón Seco,879,--,--,--,SI,SI,SI,--,SI,--,78014020,-46,-67
SANTA CRUZ,Deseado,Fitz Roy,326,--,--,--,--,--,--,--,SI,SI,78014030,-47,-67
SANTA CRUZ,Deseado,Jaramillo,420,--,--,--,--,SI,--,SI,--,--,78014040,-47,-67
SANTA CRUZ,Deseado,Koluel Kaike,250,--,--,--,--,--,--,--,SI,SI,78014050,-46,-68
SANTA CRUZ,Deseado,Las Heras,17821,--,--,--,SI,SI,SI,--,SI,SI,78014060,-46,-68
SANTA CRUZ,Deseado,Pico Truncado,20889,--,--,--,SI,SI,SI,--,SI,SI,78014070,-46,-67
SANTA CRUZ,Deseado,Puerto Deseado,14183,SI,--,SI,--,SI,--,SI,SI,SI,78014080,-47,-65
SANTA CRUZ,Deseado,Tellier,58,--,--,--,--,--,--,--,--,SI,78014090,-47,-66
SANTA CRUZ,Güer Aike,28 de Noviembre,6145,--,--,--,SI,SI,SI,SI,SI,SI,78021060,-51,-72
SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),55,--,--,--,--,SI,--,--,--,--,78021010,-51,-72
SANTA CRUZ,Güer Aike,Julia Dufour,293,--,--,--,--,--,--,--,--,SI,78021020,-51,-72
SANTA CRUZ,Güer Aike,Mina 3,27,--,--,--,--,--,--,--,SI,--,78021030,-51,-72
SANTA CRUZ,Güer Aike,Río Gallegos,95796,--,SI,SI,SI,SI,SI,SI,SI,SI,78021040,-51,-69
SANTA CRUZ,Güer Aike,Rospentek,677,--,--,--,--,--,--,SI,--,--,78021050,-51,-72
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,8814,--,--,--,--,SI,--,SI,SI,SI,78021070,-51,-72
SANTIAGO DEL ESTERO,Copo,Los Tigres,161,--,--,--,--,--,SI,--,--,--,86056040,-25,-62
